edge_id,u,v,key,u_lat,u_lon,v_lat,v_lon,length_m,max_speed_kph,travel_time_s,name,highway,oneway,lanes,ref,bridge,tunnel,access,closed,traffic_mult,max_height_m,max_weight_tons
7227492244_7227492242_0,7227492244,7227492242,0,-23.9142847,29.4579694,-23.9145071,29.4583074,56.15558867856787,30.0,6.738670641428144,unamed,residential,False,1,unclassified,no,no,yes,False,1.0,,
7227492245_445023154_0,7227492245,445023154,0,-23.9149393,29.4584039,-23.9150889,29.4577374,69.76121550990115,30.0,8.371345861188138,Rabé Street,residential,False,1,unclassified,no,no,yes,False,1.0,,
7227492245_445023152_0,7227492245,445023152,0,-23.9149393,29.4584039,-23.9147542,29.4594406,107.37057997440391,30.0,12.88446959692847,Rabé Street,residential,False,1,unclassified,no,no,yes,False,1.0,,
7227492245_7227492242_0,7227492245,7227492242,0,-23.9149393,29.4584039,-23.9145071,29.4583074,49.04936103788862,30.0,5.885923324546635,unamed,residential,False,1,unclassified,no,no,yes,False,1.0,,
7227492246_7227492247_0,7227492246,7227492247,0,-23.9151663,29.4613054,-23.9152998,29.460661,67.1633556559804,30.0,8.05960267871765,unamed,residential,False,1,unclassified,no,no,yes,False,1.0,,
7227492246_305234725_0,7227492246,305234725,0,-23.9151663,29.4613054,-23.9166196,29.4616315,164.97649151453714,60.0,9.898589490872228,Dorp Street,tertiary,True,3,unclassified,no,no,yes,False,1.0,,
7227492247_7227492246_0,7227492247,7227492246,0,-23.9152998,29.460661,-23.9151663,29.4613054,67.1633556559804,30.0,8.05960267871765,unamed,residential,False,1,unclassified,no,no,yes,False,1.0,,
7227492256_7227492257_0,7227492256,7227492257,0,-23.9148707,29.4619041,-23.9151174,29.4612937,71.88768973201361,30.0,8.626522767841633,unamed,residential,False,1,unclassified,no,no,yes,False,1.0,,
7227492257_7227492246_0,7227492257,7227492246,0,-23.9151174,29.4612937,-23.9151663,29.4613054,5.565982191964257,60.0,0.3339589315178554,Dorp Street,tertiary,True,3,unclassified,no,no,yes,False,1.0,,
7227492257_7227492256_0,7227492257,7227492256,0,-23.9151174,29.4612937,-23.9148707,29.4619041,71.88768973201361,30.0,8.626522767841633,unamed,residential,False,1,unclassified,no,no,yes,False,1.0,,
7227492258_7227492259_0,7227492258,7227492259,0,-23.9152483,29.4712047,-23.9147586,29.4711019,55.445806747336555,30.0,6.653496809680386,unamed,residential,False,1,unclassified,no,no,yes,False,1.0,,
7227492259_460201979_0,7227492259,460201979,0,-23.9147586,29.4711019,-23.9146169,29.4718082,73.50332645047146,60.0,4.410199587028288,Marshall Street,tertiary,True,4,unclassified,no,no,yes,False,1.0,,
7227492259_7227492258_0,7227492259,7227492258,0,-23.9147586,29.4711019,-23.9152483,29.4712047,55.445806747336555,30.0,6.653496809680386,unamed,residential,False,1,unclassified,no,no,yes,False,1.0,,
7227492263_332093348_0,7227492263,332093348,0,-23.9125352,29.4706066,-23.9123856,29.4712959,72.01542128675145,30.0,8.641850554410174,Rabé Street,residential,False,1,unclassified,no,no,yes,False,1.0,,
7227492263_10566967686_0,7227492263,10566967686,0,-23.9125352,29.4706066,-23.9126235,29.4706334,10.189451432925443,30.0,1.2227341719510532,unamed,residential,False,1,unclassified,no,no,yes,False,1.0,,
7227492263_460201930_0,7227492263,460201930,0,-23.9125352,29.4706066,-23.9127461,29.4695994,105.03407059378291,30.0,12.60408847125395,Rabé Street,residential,False,1,unclassified,no,no,yes,False,1.0,,
7227504567_304573144_0,7227504567,304573144,0,-23.8829673,29.4997982,-23.8830235,29.4997374,8.790129351623463,60.0,0.5274077610974078,Munnik Avenue,primary,True,4,R81,no,no,yes,False,1.0,,
7227504567_7227504568_0,7227504567,7227504568,0,-23.8829673,29.4997982,-23.8832148,29.5000815,39.84264288084891,30.0,4.781117145701869,Veldspaat Street,residential,True,1,unclassified,no,no,yes,False,1.0,,
7227504568_5287497428_0,7227504568,5287497428,0,-23.8832148,29.5000815,-23.8838776,29.5009283,113.57072345405999,30.0,13.628486814487198,Veldspaat Street,residential,True,1,unclassified,no,no,yes,False,1.0,,
7227520820_7227520821_0,7227520820,7227520821,0,-23.9078972,29.4674966,-23.9080611,29.4667221,80.81307441435708,30.0,9.697568929722848,unamed,residential,False,1,unclassified,no,no,yes,False,1.0,,
7227520821_7227520820_0,7227520821,7227520820,0,-23.9080611,29.4667221,-23.9078972,29.4674966,80.81307441435708,30.0,9.697568929722848,unamed,residential,False,1,unclassified,no,no,yes,False,1.0,,
7227520821_7227419992_0,7227520821,7227419992,0,-23.9080611,29.4667221,-23.9068022,29.4664297,143.11341595127732,30.0,17.17360991415328,Magazyn Street,residential,False,4,unclassified,no,no,yes,False,1.0,,
7227520821_304735326_0,7227520821,304735326,0,-23.9080611,29.4667221,-23.9086831,29.4668743,70.87641008165195,30.0,8.505169209798234,Magazyn Street,residential,False,4,unclassified,no,no,yes,False,1.0,,
7227520822_7227520823_0,7227520822,7227520823,0,-23.9079499,29.467742,-23.9084793,29.4678795,60.503342355785044,30.0,7.260401082694205,unamed,residential,False,1,unclassified,no,no,yes,False,1.0,,
7227520823_7227520822_0,7227520823,7227520822,0,-23.9084793,29.4678795,-23.9079499,29.467742,60.503342355785044,30.0,7.260401082694205,unamed,residential,False,1,unclassified,no,no,yes,False,1.0,,
7227520823_304735326_0,7227520823,304735326,0,-23.9084793,29.4678795,-23.9086831,29.4668743,104.67407629068498,60.0,6.280444577441099,Thabo Mbeki Street,primary,True,4,R71,no,no,yes,False,1.0,,
7227520879_7227520880_0,7227520879,7227520880,0,-23.909106,29.4609466,-23.9098073,29.4611323,80.2333741003537,30.0,9.628004892042444,unamed,residential,False,1,unclassified,no,no,yes,False,1.0,,
7227520880_7227520879_0,7227520880,7227520879,0,-23.9098073,29.4611323,-23.909106,29.4609466,80.2333741003537,30.0,9.628004892042444,unamed,residential,False,1,unclassified,no,no,yes,False,1.0,,
7227520880_460201924_0,7227520880,460201924,0,-23.9098073,29.4611323,-23.9100108,29.4600977,107.57683817313672,60.0,6.454610290388203,Thabo Mbeki Street,primary,True,4,R71,no,no,yes,False,1.0,,
7227520881_7227520882_0,7227520881,7227520882,0,-23.9094617,29.4599697,-23.909621,29.4591469,85.49522699147441,30.0,10.25942723897693,unamed,residential,False,1,unclassified,no,no,yes,False,1.0,,
7227520881_460201924_0,7227520881,460201924,0,-23.9094617,29.4599697,-23.9100108,29.4600977,62.435125885868516,60.0,3.746107553152111,Dorp Street,tertiary,True,4,unclassified,no,no,yes,False,1.0,,
7227520882_7227520881_0,7227520882,7227520881,0,-23.909621,29.4591469,-23.9094617,29.4599697,85.49522699147441,30.0,10.25942723897693,unamed,residential,False,1,unclassified,no,no,yes,False,1.0,,
7227617695_7227617696_0,7227617695,7227617696,0,-23.891661,29.4934282,-23.8919086,29.4931277,41.126211445955924,30.0,4.93514537351471,unamed,residential,False,1,unclassified,no,no,yes,False,1.0,,
7227617696_7227617698_0,7227617696,7227617698,0,-23.8919086,29.4931277,-23.8922296,29.4934427,47.954536309057836,30.0,5.754544357086941,Polaris Street,residential,False,1,unclassified,no,no,yes,False,1.0,,
7227617696_7227617695_0,7227617696,7227617695,0,-23.8919086,29.4931277,-23.891661,29.4934282,41.126211445955924,30.0,4.93514537351471,unamed,residential,False,1,unclassified,no,no,yes,False,1.0,,
7227617696_12795259645_0,7227617696,12795259645,0,-23.8919086,29.4931277,-23.8910533,29.4922919,127.53645168153975,30.0,15.304374201784768,Polaris Street,residential,False,1,unclassified,no,no,yes,False,1.0,,
7227617697_7227617698_0,7227617697,7227617698,0,-23.8919111,29.49386,-23.8922296,29.4934427,55.26476426351454,30.0,6.631771711621745,unamed,residential,False,1,unclassified,no,no,yes,False,1.0,,
7227617698_7227617696_0,7227617698,7227617696,0,-23.8922296,29.4934427,-23.8919086,29.4931277,47.954536309057836,30.0,5.754544357086941,Polaris Street,residential,False,1,unclassified,no,no,yes,False,1.0,,
7227617698_7227617697_0,7227617698,7227617697,0,-23.8922296,29.4934427,-23.8919111,29.49386,55.26476426351454,30.0,6.631771711621745,unamed,residential,False,1,unclassified,no,no,yes,False,1.0,,
7227617698_7227617703_0,7227617698,7227617703,0,-23.8922296,29.4934427,-23.8926802,29.4938849,67.3170551994132,30.0,8.078046623929586,Polaris Street,residential,False,1,unclassified,no,no,yes,False,1.0,,
7227617699_7227617703_0,7227617699,7227617703,0,-23.8918977,29.4941483,-23.8926802,29.4938849,108.8321772748133,30.0,13.059861272977596,Hector Street,residential,False,1,unclassified,no,no,yes,False,1.0,,
7227617703_7227617698_0,7227617703,7227617698,0,-23.8926802,29.4938849,-23.8922296,29.4934427,67.3170551994132,30.0,8.078046623929586,Polaris Street,residential,False,1,unclassified,no,no,yes,False,1.0,,
7227617703_8046268756_0,7227617703,8046268756,0,-23.8926802,29.4938849,-23.8930535,29.4942257,54.25403092250383,30.0,6.51048371070046,Polaris Street,residential,False,1,unclassified,no,no,yes,False,1.0,,
7227617703_7227617699_0,7227617703,7227617699,0,-23.8926802,29.4938849,-23.8918977,29.4941483,108.83217727481332,30.0,13.059861272977598,Hector Street,residential,False,1,unclassified,no,no,yes,False,1.0,,
7227617735_7227617746_0,7227617735,7227617746,0,-23.8807761,29.4937011,-23.8807787,29.4931305,58.01684820397928,30.0,6.962021784477514,Hannie Street,residential,False,1,unclassified,no,no,yes,False,1.0,,
7227617735_7227617746_1,7227617735,7227617746,1,-23.8807761,29.4937011,-23.8807787,29.4931305,152.95325441543147,30.0,18.354390529851777,Hannie Street,residential,False,1,unclassified,no,no,yes,False,1.0,,
7227617735_6146318254_0,7227617735,6146318254,0,-23.8807761,29.4937011,-23.8817591,29.495586,233.11620622620464,30.0,27.973944747144557,Hannie Street,residential,False,1,unclassified,no,no,yes,False,1.0,,
7227617746_7227617735_0,7227617746,7227617735,0,-23.8807787,29.4931305,-23.8807761,29.4937011,58.01684820397928,30.0,6.962021784477514,Hannie Street,residential,False,1,unclassified,no,no,yes,False,1.0,,
7227617746_7227617735_1,7227617746,7227617735,1,-23.8807787,29.4931305,-23.8807761,29.4937011,152.9532544154315,30.0,18.35439052985178,Hannie Street,residential,False,1,unclassified,no,no,yes,False,1.0,,
7227617746_6146318264_0,7227617746,6146318264,0,-23.8807787,29.4931305,-23.880369,29.4919981,134.8784455982785,30.0,16.18541347179342,Hannie Street,residential,False,1,unclassified,no,no,yes,False,1.0,,
7227748552_7227748553_0,7227748552,7227748553,0,-23.9044127,29.4595398,-23.904766,29.4588735,92.97849345005315,30.0,11.15741921400638,unamed,residential,False,1,unclassified,no,no,yes,False,1.0,,
7227748553_460201937_0,7227748553,460201937,0,-23.904766,29.4588735,-23.9055566,29.4590677,90.11984806765682,60.0,5.407190884059409,Dorp Street,tertiary,True,4,unclassified,no,no,yes,False,1.0,,
7227748553_7227748552_0,7227748553,7227748552,0,-23.904766,29.4588735,-23.9044127,29.4595398,92.97849345005315,30.0,11.15741921400638,unamed,residential,False,1,unclassified,no,no,yes,False,1.0,,
7227748554_7227748555_0,7227748554,7227748555,0,-23.9041295,29.4595585,-23.9042994,29.4587666,82.689416102653,30.0,9.92272993231836,unamed,residential,False,1,unclassified,no,no,yes,False,1.0,,
7227748555_7227748553_0,7227748555,7227748553,0,-23.9042994,29.4587666,-23.904766,29.4588735,53.00948212732841,60.0,3.1805689276397047,Dorp Street,tertiary,True,4,unclassified,no,no,yes,False,1.0,,
7227748555_7227748554_0,7227748555,7227748554,0,-23.9042994,29.4587666,-23.9041295,29.4595585,82.689416102653,30.0,9.92272993231836,unamed,residential,False,1,unclassified,no,no,yes,False,1.0,,
7227748562_7227748563_0,7227748562,7227748563,0,-23.9031658,29.4627759,-23.9029859,29.4621493,89.97471478847434,30.0,10.79696577461692,unamed,residential,False,1,unclassified,no,no,yes,False,1.0,,
7227748563_7227748564_0,7227748563,7227748564,0,-23.9029859,29.4621493,-23.9028434,29.4627598,64.05318487536516,30.0,7.68638218504382,unamed,residential,False,1,unclassified,no,no,yes,False,1.0,,
7227748563_5992021693_0,7227748563,5992021693,0,-23.9029859,29.4621493,-23.903023,29.4619904,16.67193735737988,30.0,2.0006324828855853,unamed,residential,False,1,unclassified,no,no,yes,False,1.0,,
7227748563_7227748562_0,7227748563,7227748562,0,-23.9029859,29.4621493,-23.9031658,29.4627759,89.97471478847434,30.0,10.79696577461692,unamed,residential,False,1,unclassified,no,no,yes,False,1.0,,
7227748564_7227748563_0,7227748564,7227748563,0,-23.9028434,29.4627598,-23.9029859,29.4621493,64.05318487536516,30.0,7.68638218504382,unamed,residential,False,1,unclassified,no,no,yes,False,1.0,,
7227748814_7227748819_0,7227748814,7227748819,0,-23.9060656,29.4591851,-23.9062969,29.4592384,26.283951827799683,60.0,1.577037109667981,Dorp Street,tertiary,True,4,unclassified,no,no,yes,False,1.0,,
7227748814_7227748816_0,7227748814,7227748816,0,-23.9060656,29.4591851,-23.9060299,29.45934,16.23914789930792,30.0,1.9486977479169503,unamed,residential,False,1,unclassified,no,no,yes,False,1.0,,
7227748815_7227748816_0,7227748815,7227748816,0,-23.9058865,29.459977,-23.9060299,29.45934,66.82408133546663,30.0,8.018889760255997,unamed,residential,False,1,unclassified,no,no,yes,False,1.0,,
7227748816_7227748817_0,7227748816,7227748817,0,-23.9060299,29.45934,-23.9062687,29.4593903,27.041227087925645,30.0,3.2449472505510775,unamed,residential,False,1,unclassified,no,no,yes,False,1.0,,
7227748816_7227748814_0,7227748816,7227748814,0,-23.9060299,29.45934,-23.9060656,29.4591851,16.23914789930792,30.0,1.9486977479169503,unamed,residential,False,1,unclassified,no,no,yes,False,1.0,,
7227748816_7227748815_0,7227748816,7227748815,0,-23.9060299,29.45934,-23.9058865,29.459977,66.82408133546663,30.0,8.018889760255997,unamed,residential,False,1,unclassified,no,no,yes,False,1.0,,
7227748817_7227748816_0,7227748817,7227748816,0,-23.9062687,29.4593903,-23.9060299,29.45934,27.041227087925645,30.0,3.2449472505510775,unamed,residential,False,1,unclassified,no,no,yes,False,1.0,,
7227748817_7227748818_0,7227748817,7227748818,0,-23.9062687,29.4593903,-23.9061513,29.4600213,65.45960783611021,30.0,7.855152940333226,unamed,residential,False,1,unclassified,no,no,yes,False,1.0,,
7227748817_7227748819_0,7227748817,7227748819,0,-23.9062687,29.4593903,-23.9062969,29.4592384,15.756653294751935,30.0,1.890798395370232,unamed,residential,False,1,unclassified,no,no,yes,False,1.0,,
7227748818_7227748817_0,7227748818,7227748817,0,-23.9061513,29.4600213,-23.9062687,29.4593903,65.45960783611021,30.0,7.855152940333226,unamed,residential,False,1,unclassified,no,no,yes,False,1.0,,
7227748819_7227748817_0,7227748819,7227748817,0,-23.9062969,29.4592384,-23.9062687,29.4593903,15.756653294751935,30.0,1.890798395370232,unamed,residential,False,1,unclassified,no,no,yes,False,1.0,,
7227748819_460201973_0,7227748819,460201973,0,-23.9062969,29.4592384,-23.9077844,29.4595834,169.08181972809916,60.0,10.14490918368595,Dorp Street,tertiary,True,4,unclassified,no,no,yes,False,1.0,,
7227748825_460201936_0,7227748825,460201936,0,-23.9058239,29.4608957,-23.90523,29.460756,67.54847733342373,30.0,8.105817280010848,Compensatie Street,residential,False,1,unclassified,no,no,yes,False,1.0,,
7227748825_460201974_0,7227748825,460201974,0,-23.9058239,29.4608957,-23.9074423,29.4612624,183.77851502682253,30.0,22.053421803218704,Compensatie Street,residential,False,1,unclassified,no,no,yes,False,1.0,,
7227748825_7227748827_0,7227748825,7227748827,0,-23.9058239,29.4608957,-23.9053777,29.4599928,142.67063869009323,30.0,17.120476642811187,unamed,residential,False,1,unclassified,no,no,yes,False,1.0,,
7227748827_460201937_0,7227748827,460201937,0,-23.9053777,29.4599928,-23.9055566,29.4590677,96.12313773283608,30.0,11.53477652794033,Jorissen Street,residential,False,4,unclassified,no,no,yes,False,1.0,,
7227748827_460201936_0,7227748827,460201936,0,-23.9053777,29.4599928,-23.90523,29.460756,79.30341327247672,30.0,9.516409592697206,Jorissen Street,residential,False,4,unclassified,no,no,yes,False,1.0,,
7227748827_7227748825_0,7227748827,7227748825,0,-23.9053777,29.4599928,-23.9058239,29.4608957,142.67063869009323,30.0,17.120476642811187,unamed,residential,False,1,unclassified,no,no,yes,False,1.0,,
7227748842_7227748843_0,7227748842,7227748843,0,-23.9077562,29.4582423,-23.9078313,29.4578279,42.94531845816126,30.0,5.153438214979351,unamed,residential,False,1,unclassified,no,no,yes,False,1.0,,
7227748843_7227748842_0,7227748843,7227748842,0,-23.9078313,29.4578279,-23.9077562,29.4582423,42.94531845816126,30.0,5.153438214979351,unamed,residential,False,1,unclassified,no,no,yes,False,1.0,,
7227748843_460201938_0,7227748843,460201938,0,-23.9078313,29.4578279,-23.9059049,29.457382,218.95015674278952,30.0,26.27401880913474,Voortrekker Street,residential,False,1,unclassified,no,no,yes,False,1.0,,
7227748843_460201972_0,7227748843,460201972,0,-23.9078313,29.4578279,-23.9081191,29.457908,33.0755784729845,30.0,3.96906941675814,Voortrekker Street,residential,False,1,unclassified,no,no,yes,False,1.0,,
7227748954_1106843053_0,7227748954,1106843053,0,-23.9049851,29.4695483,-23.90468,29.4694747,34.740855893953714,30.0,4.168902707274446,Oost Street,residential,False,1,unclassified,no,no,yes,False,1.0,,
7227748954_460201977_0,7227748954,460201977,0,-23.9049851,29.4695483,-23.90577,29.4697376,89.37333098378255,30.0,10.724799718053907,Oost Street,residential,False,1,unclassified,no,no,yes,False,1.0,,
7227748954_7227748955_0,7227748954,7227748955,0,-23.9049851,29.4695483,-23.9046702,29.4686969,122.53910242417928,30.0,14.704692290901512,unamed,residential,False,1,unclassified,no,no,yes,False,1.0,,
7227748955_7227748954_0,7227748955,7227748954,0,-23.9046702,29.4686969,-23.9049851,29.4695483,122.53910242417926,30.0,14.70469229090151,unamed,residential,False,1,unclassified,no,no,yes,False,1.0,,
7227748956_7227748957_0,7227748956,7227748957,0,-23.9050196,29.4685104,-23.90516,29.4678078,73.11018810763356,30.0,8.773222572916028,unamed,residential,False,1,unclassified,no,no,yes,False,1.0,,
7227748957_460201932_0,7227748957,460201932,0,-23.90516,29.4678078,-23.9038788,29.4675187,145.46292334477891,30.0,17.45555080137347,Hoog Street,residential,False,1,unclassified,no,no,yes,False,1.0,,
7227748957_460201931_0,7227748957,460201931,0,-23.90516,29.4678078,-23.9061145,29.4680263,108.4350272571415,30.0,13.01220327085698,Hoog Street,residential,False,1,unclassified,no,no,yes,False,1.0,,
7227748957_7227748956_0,7227748957,7227748956,0,-23.90516,29.4678078,-23.9050196,29.4685104,73.11018810763356,30.0,8.773222572916028,unamed,residential,False,1,unclassified,no,no,yes,False,1.0,,
7227925611_7227925612_0,7227925611,7227925612,0,-23.9127583,29.4595478,-23.9128675,29.459003,56.69473886205176,30.0,6.803368663446211,unamed,residential,False,1,unclassified,no,no,yes,False,1.0,,
7227925612_445023302_0,7227925612,445023302,0,-23.9128675,29.459003,-23.912534,29.4589256,37.908996186873466,30.0,4.549079542424816,Voortrekker Street,residential,False,1,unclassified,no,no,yes,False,1.0,,
7227925612_7227420121_0,7227925612,7227420121,0,-23.9128675,29.459003,-23.9139547,29.4592551,123.57748688226123,30.0,14.829298425871347,Voortrekker Street,residential,False,1,unclassified,no,no,yes,False,1.0,,
7227925612_7227925611_0,7227925612,7227925611,0,-23.9128675,29.459003,-23.9127583,29.4595478,56.69473886205176,30.0,6.803368663446211,unamed,residential,False,1,unclassified,no,no,yes,False,1.0,,
7227925613_7227925614_0,7227925613,7227925614,0,-23.9144196,29.4558312,-23.9144833,29.4555004,34.36347182236595,30.0,4.123616618683914,unamed,residential,False,1,unclassified,no,no,yes,False,1.0,,
7227925613_460201917_0,7227925613,460201917,0,-23.9144196,29.4558312,-23.9154297,29.4560529,114.56132443622975,30.0,13.74735893234757,Hans van Rensburg Street,residential,False,1,unclassified,no,no,yes,False,1.0,,
7227925613_7227420171_0,7227925613,7227420171,0,-23.9144196,29.4558312,-23.9140504,29.4557462,41.95262343394933,30.0,5.034314812073919,Hans van Rensburg Street,residential,False,1,unclassified,no,no,yes,False,1.0,,
7227925614_7227925613_0,7227925614,7227925613,0,-23.9144833,29.4555004,-23.9144196,29.4558312,34.36347182236595,30.0,4.123616618683914,unamed,residential,False,1,unclassified,no,no,yes,False,1.0,,
7227925650_7227925651_0,7227925650,7227925651,0,-23.9142172,29.4708037,-23.9147867,29.4709614,65.32300329707705,30.0,7.8387603956492455,unamed,residential,False,1,unclassified,no,no,yes,False,1.0,,
7227925651_7227492259_0,7227925651,7227492259,0,-23.9147867,29.4709614,-23.9147586,29.4711019,14.619481142207484,60.0,0.877168868532449,Marshall Street,tertiary,True,4,unclassified,no,no,yes,False,1.0,,
7227925651_7227925650_0,7227925651,7227925650,0,-23.9147867,29.4709614,-23.9142172,29.4708037,65.32300329707705,30.0,7.8387603956492455,unamed,residential,False,1,unclassified,no,no,yes,False,1.0,,
7227925655_7227925656_0,7227925655,7227925656,0,-23.9043686,29.4736643,-23.9038449,29.473558,59.22702064353875,30.0,7.10724247722465,unamed,residential,False,1,unclassified,no,no,yes,False,1.0,,
7227925656_1106843270_0,7227925656,1106843270,0,-23.9038449,29.473558,-23.9039505,29.4729897,58.953176564170754,30.0,7.0743811877004905,Johnson Street,residential,False,1,unclassified,no,no,yes,False,1.0,,
7227925656_7227925655_0,7227925656,7227925655,0,-23.9038449,29.473558,-23.9043686,29.4736643,59.22702064353875,30.0,7.10724247722465,unamed,residential,False,1,unclassified,no,no,yes,False,1.0,,
7227925656_1106843615_0,7227925656,1106843615,0,-23.9038449,29.473558,-23.9033056,29.4763157,286.70368367341234,30.0,34.404442040809485,Johnson Street,residential,False,1,unclassified,no,no,yes,False,1.0,,
7227925657_7227925662_0,7227925657,7227925662,0,-23.9026668,29.4589618,-23.9029172,29.458446,63.103631044873026,30.0,7.572435725384763,unamed,residential,False,1,unclassified,no,no,yes,False,1.0,,
7227925662_460201952_0,7227925662,460201952,0,-23.9029172,29.458446,-23.9033718,29.4585527,51.69995951847226,60.0,3.1019975711083356,Dorp Street,tertiary,True,4,unclassified,no,no,yes,False,1.0,,
7227925662_7227925657_0,7227925662,7227925657,0,-23.9029172,29.458446,-23.9026668,29.4589618,63.103631044873026,30.0,7.572435725384763,unamed,residential,False,1,unclassified,no,no,yes,False,1.0,,
7227925663_7227101463_0,7227925663,7227101463,0,-23.9008546,29.4577213,-23.9009723,29.4570883,65.69119429694393,30.0,7.882943315633272,unamed,residential,False,1,unclassified,no,no,yes,False,1.0,,
7227925674_7227925675_0,7227925674,7227925675,0,-23.898197,29.464427,-23.8983472,29.4637549,70.33856950963082,30.0,8.440628341155698,unamed,residential,False,1,unclassified,no,no,yes,False,1.0,,
7227925674_460201959_0,7227925674,460201959,0,-23.898197,29.464427,-23.8975944,29.4642779,68.70430775868951,30.0,8.24451693104274,Magazyn Street,residential,False,"['4', '3']",unclassified,no,no,yes,False,1.0,,
7227925674_460201958_0,7227925674,460201958,0,-23.898197,29.464427,-23.8998223,29.4648103,184.90326030246155,30.0,22.188391236295384,Magazyn Street,residential,False,"['4', '3']",unclassified,no,no,yes,False,1.0,,
7227925675_7227925674_0,7227925675,7227925674,0,-23.8983472,29.4637549,-23.898197,29.464427,70.33856950963082,30.0,8.440628341155698,unamed,residential,False,1,unclassified,no,no,yes,False,1.0,,
7227927187_7227927192_0,7227927187,7227927192,0,-23.9002637,29.4658819,-23.8995848,29.4660196,81.49027071599613,30.0,9.778832485919535,unamed,residential,False,1,unclassified,no,no,yes,False,1.0,,
7227927192_460201957_0,7227927192,460201957,0,-23.8995848,29.4660196,-23.89949,29.4664988,49.843339796788925,60.0,2.9906003878073357,Rissik Street,unclassified,True,4,unclassified,no,no,yes,False,1.0,,
7227927192_7227927187_0,7227927192,7227927187,0,-23.8995848,29.4660196,-23.9002637,29.4658819,81.49027071599615,30.0,9.778832485919537,unamed,residential,False,1,unclassified,no,no,yes,False,1.0,,
7227927193_7227927196_0,7227927193,7227927196,0,-23.9010956,29.4597819,-23.9016232,29.4599031,59.94640523927475,30.0,7.1935686287129705,Compensatie Street,residential,False,1,unclassified,no,no,yes,False,1.0,,
7227927193_370918368_0,7227927193,370918368,0,-23.9010956,29.4597819,-23.9008068,29.4597155,32.81492213071717,30.0,3.9377906556860602,Compensatie Street,residential,False,1,unclassified,no,no,yes,False,1.0,,
7227927193_7227927195_0,7227927193,7227927195,0,-23.9010956,29.4597819,-23.9012335,29.4590704,73.94258968551603,30.0,8.873110762261923,unamed,residential,False,1,unclassified,no,no,yes,False,1.0,,
7227927195_7227927193_0,7227927195,7227927193,0,-23.9012335,29.4590704,-23.9010956,29.4597819,73.94258968551603,30.0,8.873110762261923,unamed,residential,False,1,unclassified,no,no,yes,False,1.0,,
7227927196_7227927193_0,7227927196,7227927193,0,-23.9016232,29.4599031,-23.9010956,29.4597819,59.94640523927475,30.0,7.1935686287129705,Compensatie Street,residential,False,1,unclassified,no,no,yes,False,1.0,,
7227927196_460201953_0,7227927196,460201953,0,-23.9016232,29.4599031,-23.903039,29.4602284,160.92684141820885,30.0,19.31122097018506,Compensatie Street,residential,False,1,unclassified,no,no,yes,False,1.0,,
7227927196_7227927202_0,7227927196,7227927202,0,-23.9016232,29.4599031,-23.9019876,29.4592877,89.16082676598383,30.0,10.69929921191806,unamed,residential,False,1,unclassified,no,no,yes,False,1.0,,
7227927202_7227927196_0,7227927202,7227927196,0,-23.9019876,29.4592877,-23.9016232,29.4599031,89.16082676598383,30.0,10.69929921191806,unamed,residential,False,1,unclassified,no,no,yes,False,1.0,,
7227927203_7227927207_0,7227927203,7227927207,0,-23.9015854,29.4641049,-23.9016261,29.4634344,72.61161815388516,30.0,8.713394178466219,unamed,residential,False,1,unclassified,no,no,yes,False,1.0,,
7227927207_7227927209_0,7227927207,7227927209,0,-23.9016261,29.4634344,-23.9014398,29.4633913,21.173936959619933,30.0,2.540872435154392,Plein Street,residential,False,1,unclassified,no,no,yes,False,1.0,,
7227927207_460201955_0,7227927207,460201955,0,-23.9016261,29.4634344,-23.9023558,29.463604,82.95080463660545,30.0,9.954096556392654,Plein Street,residential,False,1,unclassified,no,no,yes,False,1.0,,
7227927207_7227927203_0,7227927207,7227927203,0,-23.9016261,29.4634344,-23.9015854,29.4641049,72.61161815388516,30.0,8.713394178466219,unamed,residential,False,1,unclassified,no,no,yes,False,1.0,,
7227927208_7227927209_0,7227927208,7227927209,0,-23.9012691,29.4640861,-23.9014398,29.4633913,73.13890919261,30.0,8.7766691031132,unamed,residential,False,1,unclassified,no,no,yes,False,1.0,,
7227927209_7227927210_0,7227927209,7227927210,0,-23.9014398,29.4633913,-23.9010432,29.4632994,45.07870835675625,30.0,5.409445002810751,Plein Street,residential,False,1,unclassified,no,no,yes,False,1.0,,
7227927209_7227927207_0,7227927209,7227927207,0,-23.9014398,29.4633913,-23.9016261,29.4634344,21.173936959619933,30.0,2.540872435154392,Plein Street,residential,False,1,unclassified,no,no,yes,False,1.0,,
7227927209_7227927208_0,7227927209,7227927208,0,-23.9014398,29.4633913,-23.9012691,29.4640861,73.13890919261,30.0,8.7766691031132,unamed,residential,False,1,unclassified,no,no,yes,False,1.0,,
7227927210_305352866_0,7227927210,305352866,0,-23.9010432,29.4632994,-23.9001632,29.4630991,99.94789614510513,30.0,11.993747537412617,Plein Street,residential,False,1,unclassified,no,no,yes,False,1.0,,
7227927210_7227927209_0,7227927210,7227927209,0,-23.9010432,29.4632994,-23.9014398,29.4633913,45.07870835675625,30.0,5.409445002810751,Plein Street,residential,False,1,unclassified,no,no,yes,False,1.0,,
7227927210_7227927216_0,7227927210,7227927216,0,-23.9010432,29.4632994,-23.9015744,29.4627772,106.64913821581459,30.0,12.797896585897751,unamed,residential,False,1,unclassified,no,no,yes,False,1.0,,
